geneid,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R
gene_14939,0.998665523,0,0.378219478,0,-0.641537424,0,-0.959283017,0,-1.642153046,0,-0.624579681,0,-1.354180291,0,-0.893977349,0,0.443351239,0
gene_8408,-0.133239719,0,0.168725535,0,0.275623248,0,0.183747559,0,0.027178925,0,-0.158470957,0,0.362567355,0,-0.307514733,0,-0.71039335,0
gene_8632,0.068939505,0,0.081870283,0,0.014002042,0,0.174455184,0,0.137029423,0,-0.038342214,0,0.034932041,0,-0.032627748,0,-0.107581585,0
gene_8636,0.510694297,0,1.397502362,0,-0.036274485,0,-0.477027161,0,-0.227820322,0,0.477934059,0,0.237320715,0,-0.031332894,0,-0.360513723,0
gene_6828,-0.341487051,0,-0.151162948,0,0.264376207,0,0.580007658,0,0.968572106,0,0.381194112,0,0.174623153,0,0.379447774,0,0.150373699,0
gene_11821,0.370673499,0,0.328067942,0,-0.092408705,0,0.215545784,0,0.085123474,0,-0.132702162,0,0.168328457,0,-0.405525317,0,-0.621552888,0
gene_11805,-0.171967549,0,-0.102460719,0,0.131142392,0,-0.338978739,0,0.547038298,0,0.9036679,0,0.224529729,0,0.64308516,0,0.429193383,0
gene_11785,-0.066989412,0,0.132125257,0,0.200436094,0,0.459104617,0,0.480139072,0,0.025875655,0,-0.08123669,0,0.190269248,0,0.231921612,0
gene_13024,0.079299003,0,0.101177008,0,0.023251096,0,0.441849163,0,0.37929588,0,-0.062164121,0,0.209075232,0,0.463605473,0,0.213934857,0
gene_1032,0.397139188,0,0.305554982,0,-0.116757209,0,0.011484228,0,-0.48372563,0,-0.505438305,0,-0.035618653,0,0.392963724,0,0.387284625,0
gene_1070,0.195222922,0,0.375321369,0,0.128252079,0,0.453853629,0,0.141489505,0,-0.314379119,0,0.533490101,0,-0.191610694,0,-0.761670453,0
gene_1065,0.137755158,0,0.249498034,0,0.112797001,0,-0.040668369,0,0.087856293,0,0.128514948,0,0.224336411,0,-0.44756826,0,-0.71159788,0
gene_3160,0.095692371,0,0.22028101,0,0.111944925,0,0.479792237,0,0.418535836,0,-0.060274966,0,-0.768794614,0,-0.196864931,0,0.547300465,0
gene_3156,0.240328436,0,0.481266724,0,-0.101592908,0,-0.568033616,0,0.671388814,0,1.154675387,0,0.493515604,0,0.110665402,0,-0.547745893,0
gene_13488,0.442591857,0,0.914270543,0,0.368676174,0,0.870900318,0,-0.092790542,0,-0.8603128,0,-0.56734582,0,-0.477381046,0,0.063449173,0
gene_11890,0.008031442,0,0.288847732,0,0.275289961,0,0.748299391,0,0.661353751,0,-0.091024901,0,0.195926243,0,0.328040864,0,0.092966446,0
gene_14206,-0.954809727,0,-1.158815959,0,-0.182153295,0,-1.3500286,0,-1.175563133,0,0.174440117,0,-0.254618515,0,0.136140187,0,0.353209472,0
gene_8506,-0.192024953,0,-0.245337962,0,-0.041988912,0,0.131877701,0,0.26330803,0,0.124290103,0,0.340037283,0,0.547699208,0,0.167356736,0
gene_8513,-0.221988796,0,-0.155200734,0,0.092833899,0,0.369923351,0,-0.373221847,0,-0.747412843,0,-0.62069867,0,-0.618566022,0,-0.013224468,0
gene_3374,0.770955016,0,0.378757308,0,-0.396769515,0,0.240907608,0,-0.226896437,0,-0.428274281,0,0.215245348,0,-0.573261198,0,-0.825716194,0
gene_3383,0.380107179,0,0.630534923,0,0.148685313,0,0.741695853,0,0.90226269,0,0.153322503,0,-0.072883348,0,-0.307280206,0,-0.264701853,0
gene_16124,0.16854938,0,0.322741935,0,0.147462686,0,0.440887806,0,0.340083897,0,-0.102480746,0,-0.254998223,0,-0.469749817,0,-0.250579124,0
gene_12696,-1.466476757,0,-1.16737388,0,0.657164767,0,1.85257544,0,0.864405966,0,-0.97922704,0,0.272225279,0,-0.426225357,0,-0.774342571,0
gene_15657,-0.155984242,0,-0.287160217,0,-0.124912442,0,-0.492819032,0,-0.536088929,0,-0.045687047,0,-0.213761428,0,-0.145049179,0,0.029217317,0
gene_15684,-0.114963345,0,-0.04608774,-1.097830536,0.068887277,0,-0.256828236,0,-0.475081767,0,-0.225019598,0,0.518170351,0,0.987547915,0,0.425367996,0
gene_15681,-0.043933577,0,0.182396738,0,0.227785942,0,0.264630434,0,0.366506337,0,0.100369401,0,-0.114821374,0,0.194126069,0,0.269652207,0
gene_15621,0.492174409,0,0.056147082,0,-0.410721068,0,0.149737154,0,-0.023354469,0,-0.165848125,0,1.157804389,0,0.28112581,0,-0.92078875,0
gene_873,0.374372281,0,0.390853643,0,-0.014316412,0,1.167133814,0,0.926124668,0,-0.239629262,0,0.252323234,0,0.891428292,0,0.59188519,0
gene_7147,0.375551796,0,0.491684478,0,0.026760023,0,-0.341039385,0,-0.238877479,0,0.090301301,0,0.121528799,0,-0.829593404,0,-0.972355509,0
gene_8346,-0.245862436,0,0.016418946,0,0.326438562,0,-0.118505688,0,0.577613978,0,0.670807546,0,-1.23839253,0,-0.985462694,0,0.185446564,0
gene_8344,0.250661424,0,0.350648856,0,0.09390465,0,0.55979452,0,0.690598606,0,0.150892919,0,0.220796277,0,0.332133759,0,0.068781867,0
gene_3180,0.158287131,0,0.11642355,0,-0.040622719,0,0.144152211,0,-0.002473403,0,-0.15127535,0,0.387378143,0,0.654094113,0,0.226975782,0
gene_3181,0.962415799,0,1.04190057,0,-0.224606675,0,0.20476971,0,0.117019864,0,-0.081021106,0,0.257027344,0,0.470619649,0,0.176227163,0
gene_12747,0.432374759,0,-0.228826814,0,-0.541624838,0,0.769449117,0,0.26754649,0,-0.506615784,0,0.049222765,0,0.171432176,0,0.083895426,0
gene_8765,0.086532677,0,-0.118986824,0,-0.206053878,0,0.103143793,0,-0.271010968,0,-0.364392306,0,-0.169856294,0,-0.573979847,0,-0.444039572,0
gene_8835,0.022082834,0,-0.020018659,0,-0.038985795,0,-0.06284744,0,-0.477271097,0,-0.409018289,0,0.044074408,0,-0.033986177,0,-0.116041169,0
gene_8847,0.211796004,0,-0.050127115,0,-0.256734238,0,0.804949698,0,0.679816619,0,-0.142713607,0,0.246130078,0,-0.193398496,0,-0.478539973,0
gene_8866,0.047521574,0,-0.172947511,0,-0.1620756,0,0.661522541,0,0.328386188,0,-0.322242336,0,-0.362835923,0,-0.418882295,0,-0.097805311,0
gene_4566,0.096675211,0,0.173735328,0,-0.003370176,0,0.188990022,0,-0.646958084,0,-0.809681165,0,-0.275466483,0,-0.452419496,0,-0.200817075,0
gene_4556,-0.428990432,0,-0.232254538,0,0.196831757,0,1.237653919,0,1.178490164,0,-0.060338015,0,0.121691259,0,0.15793518,0,-0.001086703,0
gene_4541,0.222422275,0,0.175160502,0,-0.045552522,0,0.655567248,0,0.62808536,0,-0.032402769,0,0.078170309,0,0.022313152,0,-0.095380138,0
gene_5151,-0.073093396,0,-0.757469491,0,-0.06318815,0,1.864120542,0,3.00275528,0,0.449765093,0,0.211265701,0,0.872864173,0,0.526948368,0
gene_3244,0.213621085,0,0.215710516,0,0.002373876,0,0.685427461,0,0.454380376,0,-0.233920028,0,0.155929115,0,-0.111042296,0,-0.306645235,0
gene_2964,-0.501164685,0,-0.41410951,0,0.129252872,0,0.900220196,0,0.567383505,0,-0.336003939,0,0.424360417,0,0.754776672,0,0.286981592,0
gene_2956,-0.19394176,0,0.38334218,0,0.569243849,0,-0.083503266,0,-0.219273399,0,-0.142616031,0,0.437771263,0,0.025980159,0,-0.44869941,0
gene_12338,-0.62084103,0,-0.770637962,0,0.103751737,0,-0.357668561,0,-1.736885772,0,-1.39412395,0,-0.506003254,0,-0.005606703,0,0.385815853,0
gene_9486,0.34323186,0,0.395928802,0,0.053697935,0,0.322033818,0,0.373139813,0,0.0499984,0,0.061052204,0,0.143900483,0,0.044113444,0
gene_15356,-1.051410972,0,-1.144331922,0,0.120379024,0,-0.437915117,0,-0.393877602,0,0.034876773,0,-0.286772268,0,0.686431574,0,0.931734876,0
gene_15298,0.620523087,0,0.741774742,0,0.097660678,0,0.694884906,0,0.565347702,0,-0.129595953,0,0.445395511,0,0.291000246,0,-0.197575036,0
gene_15268,-0.143035312,0,-0.461127952,0,-0.311046641,0,-0.946343467,0,-0.929758825,0,0.01310848,0,0.06259803,0,-0.436604735,0,-0.537145779,0
gene_13497,0.280431229,0,0.17426693,0,-0.100243978,0,0.537778551,0,0.719407477,0,0.192572851,0,-0.347823845,0,-0.374574578,0,-0.059170173,0
gene_14051,-0.054126053,0,-0.102889492,0,-0.042229103,0,0.172988206,0,0.323095562,0,0.15626799,0,-0.218776224,0,-0.12286585,0,0.055418754,0
gene_2095,-0.255912099,0,-0.868422534,0,-0.217949536,0,0.075967859,0,0.352872556,0,0.276087302,0,0.391558136,0,0.541984503,0,0.104336589,0
gene_4820,0.145735132,0,-2.001966091,0,-0.495830464,0,0.116662315,0,0.077659599,0,-0.089706191,0,-0.236608678,0,-0.673503841,0,-0.431345738,0
gene_4822,0.092107354,0,-0.045539069,0,-0.130440899,0,-0.027052606,0,-0.102651003,0,-0.075413675,0,0.137576675,0,0.087350184,0,-0.09070457,0
gene_4804,-0.37772452,0,0.07278823,0,0.450744216,0,0.22440176,0,0.340463044,0,0.108694585,0,0.201941085,0,0.65892911,0,0.414527888,0
gene_1266,0.206562456,0,0.055824619,0,-0.143880197,0,0.031484462,0,0.207020828,0,0.179386806,0,-0.125518686,0,-0.225448797,0,-0.131982397,0
gene_1256,-0.22745839,0,-0.00824725,0,0.216902277,0,0.40980488,0,0.133116686,0,-0.305341855,0,0.087611227,0,0.285449006,0,0.151684607,0
gene_7940,-0.099362927,0,-0.842162006,0,-0.538604596,0,0.064866467,0,0.154961597,0,0.095642523,0,0.264868255,0,-0.31516059,0,-0.612997212,0
gene_5032,0.152780703,0,0.237879742,0,0.085991113,0,0.118562762,0,0.226647845,0,0.107244698,0,0.485368324,0,0.675164866,0,0.149687806,0
gene_8315,-0.145325803,0,0.234002068,0,0.371474491,0,0.088416001,0,-0.246927149,0,-0.337851079,0,0.461690821,0,-0.183954029,0,-0.688985167,0
gene_14339,0.230937827,0,-0.18185216,0,-0.397591407,0,-0.112723324,0,-0.244637189,0,-0.138490185,0,0.476339201,0,0.602972959,0,0.082483492,0
gene_2693,0.205176954,0,0.133820699,0,-0.070352867,0,0.178538227,0,0.126639305,0,-0.052140781,0,0.479544142,0,-0.182540515,0,-0.701877261,0
gene_15905,-0.271649488,0,-1.310323308,0,-0.119189982,0,0.511787734,0,0.535392978,0,0.021208429,0,0.482093772,0,0.595547639,0,0.034815715,0
gene_19029,-0.096219239,0,1.002743874,0,0.721959557,0,0.888085708,0,1.187745862,0,0.301868958,0,0.192071975,0,0.645901325,0,0.406035393,0
gene_4932,0.374750374,0,0.130741357,0,-0.286474716,0,-0.169966664,0,-0.803028255,0,-0.605497498,0,0.715932655,0,0.170557638,0,-0.624169237,0
gene_3944,-0.084368088,0,-0.572059203,0,-0.467207086,0,-1.023683687,0,-0.823260574,0,0.199355743,0,0.369738294,0,0.32921613,0,-0.077603284,0
gene_3955,-0.587548906,0,-0.155014486,0,0.437927108,0,-0.420247606,0,0.167318171,0,0.520972212,0,-0.893595048,0,-0.050596435,0,0.811385662,0
gene_5994,-0.447898618,0,-0.533295905,0,0.034146572,0,-1.129616977,0,0.90310984,0,2.099466118,0,-0.844966133,0,-0.831421899,0,0.009462411,0
gene_6723,-0.429078634,0,0.099204251,0,0.212198612,0,2.303003863,0,0.968600642,0,-0.707909232,0,0.197740899,0,0.198368978,0,-0.015676351,0
gene_5308,-0.041318233,0,-0.16469788,0,-0.118680939,0,-0.514938709,0,-0.550688872,0,-0.039454174,0,0.278352909,0,-0.285771867,0,-0.59947807,0
gene_1390,0.051596911,0,0.138079604,0,0.088971535,0,0.033649602,0,-0.048767587,0,-0.088403565,0,-0.030349586,0,0.796694901,0,0.785292086,0
gene_5299,0.181741269,0,0.387375886,0,0.136911489,0,-0.569905762,0,0.028275889,0,0.60846585,0,-0.123545969,0,-0.153800651,0,-0.065526972,0
gene_318,0.512068689,0,0.899619243,0,-0.129382416,0,0.869602972,0,0.58062487,0,-0.313650878,0,-0.130268078,0,-0.507619507,0,-0.401827683,0
gene_14792,0.10405878,0,0.214124559,0,0.109792564,0,0.331940982,0,0.294524907,0,-0.038403736,0,0.210441483,0,0.168727359,0,-0.083019981,0
gene_14794,0.428238834,0,-0.075090898,0,-0.481868812,0,0.271203747,0,-0.122262919,0,-0.401287193,0,1.405116013,0,0.926396023,0,-0.525252773,0
gene_5883,0.210407748,0,1.091630421,0,0.042752269,0,-0.500082265,0,-6.024948324,0,-1.324143488,0,-0.777284747,0,0.166041726,0,0.704829255,0
gene_6204,-0.428239331,0,-0.998287173,0,-0.074717435,0,-0.266952204,0,-0.767951911,0,-0.466874463,0,-0.773356031,0,-0.916429085,0,-0.151594093,0
gene_8978,-0.239397491,0,-0.477063258,0,0.007015812,0,1.240466869,0,0.701529065,0,-0.57378267,0,0.154305963,0,0.485563032,0,0.291478325,0
gene_10082,-0.163818115,0,0.040501657,0,0.167037007,0,-0.134405317,0,0.859735793,0,1.038776847,0,-0.526677794,0,-0.29032094,0,0.214212871,0
gene_4575,-0.092160949,0,0.08651406,0,0.097463457,0,0.306763942,0,0.177276075,0,-0.099832053,0,-0.415537511,0,-0.168170921,0,0.239209499,0
gene_5243,0.183187348,0,-0.084171538,0,-0.245133157,0,-0.153777833,0,-0.147788448,0,0.011227905,0,0.302414884,0,0.024329608,0,-0.348864152,0
gene_12650,0.039673294,0,0.021732689,0,-0.014320537,0,-0.047250523,0,-0.131011859,0,-0.086200826,0,-0.23186114,0,-0.096419984,0,0.095360937,0
gene_3845,-0.402796263,0,-0.083321722,0,0.289653841,0,0.069843628,0,-0.1720887,0,-0.237450218,0,-0.270740745,0,-0.158795556,0,0.080121696,0
gene_5465,0.209994952,0,0.995516677,0,0.690233004,0,0.419345359,0,0.34035105,0,-0.085107274,0,0.57144195,0,0.141584463,0,-0.473375022,0
gene_5464,0.246483364,0,0.423047581,0,0.132874845,0,-0.309307027,0,-0.154676902,0,0.146970536,0,0.131131931,0,-0.460149468,0,-0.630100594,0
gene_3866,-0.383860993,0,-0.1590072,0,0.225617788,0,-0.059682812,0,-0.098610537,0,-0.04182081,0,-0.131121494,0,-0.10712455,0,-0.015416683,0
gene_11133,0.056233738,0,0.36145152,0,0.297615016,0,0.117110364,0,0.055190576,0,-0.06355983,0,-0.047289649,0,0.43121182,0,0.438062773,0
gene_11346,-0.268509895,0,-0.300763588,0,0.008600978,0,0.327671624,0,-0.085404317,0,-0.410803714,0,0.458176259,0,0.882100286,0,0.377086357,0
gene_5665,0.104439688,0,0.230580119,0,0.125112319,0,-0.589093049,0,-0.558839058,0,0.0264271,0,0.22408359,0,0.312244168,0,0.047579779,0
gene_9487,0.318217588,0,0.598558241,0,0.122383492,0,-0.072662237,0,0.999365676,0,1.041314601,0,0.052949464,0,0.202967123,0,0.106502937,0
gene_16627,-0.385583515,0,0.299555093,0,0.529538436,0,-1.212188812,0,-0.972618409,0,0.24090443,0,-0.410986513,0,-0.845421084,0,-0.457210386,0
gene_12988,-0.818147421,0,-0.080865679,0,0.790573366,0,-0.357307985,0,-0.379575805,0,-0.021287934,0,0.085598457,0,-0.744864287,0,-0.880598352,0
gene_12984,0.007735606,0,0.06113654,0,0.055433875,0,0.487855115,0,0.589488277,0,0.100388886,0,0.163236814,0,0.642235271,0,0.439005865,0
gene_12979,0.153032814,0,-0.25060596,0,-0.379659923,0,0.550106143,0,0.449431219,0,-0.100036039,0,0.050146072,0,0.005480027,0,-0.084583509,0
gene_14829,0.069047733,0,0.048574435,0,-0.01965885,0,0.116993679,0,0.199064774,0,0.082846839,0,0.030202957,0,-0.127115113,0,-0.198539396,0
gene_11061,0.003451453,0,1.885374086,0,0.427699019,0,-0.797015409,0,-0.095806817,0,0.644115696,0,-0.42596991,0,-0.921140256,0,-0.474615904,0
gene_16063,0.512570183,0,0.602829001,0,0.061101843,0,0.913980036,0,0.623782945,0,-0.29388768,0,0.529731216,0,-0.095980076,0,-0.667030555,0
gene_17333,0.290830401,0,0.449526829,0,-0.102776408,0,-0.105215722,0,-0.259364005,0,-0.151426613,0,-0.081923717,0,-0.421108472,0,-0.354353566,0
gene_1890,0.028045296,0,-0.505049239,0,-0.196235491,0,-0.312063623,0,0.016573289,0,0.362159318,0,0.173529326,0,-0.045903297,0,-0.250869215,0
gene_9129,0.039146183,0,0.064005803,0,0.02771837,0,0.007675501,0,0.038716701,0,0.030142732,0,-0.206979897,0,0.372097734,0,0.539907603,0
gene_9109,-0.638896621,0,0.141404761,0,0.721696907,0,0.825960219,0,0.237443201,0,-0.579362737,0,-0.038519426,0,0.326095864,0,0.323193739,0
gene_13888,0.048145318,0,-0.162755965,0,-0.066683152,0,7.012342192,0,4.565734894,0,-0.986757774,0,0.582328977,0,0.989002739,0,0.360705725,0
gene_14351,0.201976521,0,0.587013196,0,0.072862582,0,0.293502678,0,0.605964249,0,0.339663671,0,-0.142746646,0,0.274157914,0,0.380489381,0
gene_16486,-0.171075898,0,-0.167399732,0,0.041829215,0,-0.083027843,0,-0.15261266,0,-0.076197528,0,-0.430819192,0,-0.654012227,0,-0.262091647,0
gene_13608,-0.783225825,0,-0.445715736,0,0.335825065,0,-0.551098392,0,-0.462123597,0,0.084741115,0,0.111437143,0,0.853281334,0,0.700843787,0
gene_13590,0.332278458,0,0.260020474,0,-0.073764522,0,0.229614811,0,0.172216116,0,-0.063033151,0,0.288279273,0,0.547211128,0,0.217828611,0
gene_16197,1.025487509,0,0.987438615,0,-0.226303766,0,1.091030897,0,0.566552569,0,-0.491763359,0,0.088884761,0,0.826070363,0,0.711887649,0
gene_7637,0.525497085,0,1.273205468,0,-0.153366186,0,3.471802003,0,4.503385104,0,0.299031158,0,-0.51250046,0,0.429899572,0,0.941411347,0
gene_6667,-0.066568795,0,-0.166546397,0,-0.088495037,0,0.011866881,0,0.370598042,0,0.364441817,0,0.148530027,0,0.399007511,0,0.2114031,0
gene_12247,1.1731232,0,0.323242635,0,-0.601157956,0,0.039702781,0,0.298044455,0,0.217489672,0,0.554221753,0,0.032083429,0,-0.570965724,0
gene_4889,0.531620268,0,0.196605133,0,-0.352363191,0,0.380595248,0,0.463625802,0,0.108340303,0,-0.348229637,0,-0.168875336,0,0.145476619,0
gene_13336,0.022702145,0,-0.07678688,0,-0.092355078,0,-0.446076487,0,-0.405839989,0,0.034419736,0,0.10992405,0,0.359646722,0,0.210942248,0
gene_13317,-0.198955578,0,-1.432180796,0,-0.514385694,0,-0.693561976,0,-1.290354372,0,-0.542095847,0,-0.056612742,0,-0.30398897,0,-0.290030636,0
gene_14344,-0.441216819,0,-0.893797949,0,0.251662215,0,1.160262289,0,0.853394649,0,-0.323400952,0,-1.477452206,0,-0.819762567,0,0.647872948,0
gene_10396,-0.265830333,0,-0.179237746,0,0.156833021,0,1.252995608,0,1.097124881,0,-0.151074722,0,-0.06314493,0,0.5465756,0,0.572104482,0
gene_13868,-0.65429825,0,-0.095379471,0,0.589048129,0,-0.571428789,0,-0.105412031,0,0.446330835,-1.73361216,0.348704943,0,-0.11226881,0,-0.503934807,0
gene_3310,-0.317581337,0,-0.318589048,0,0.005908187,0,0.568394721,0,0.620897348,0,0.0516834,0,-0.203893692,0,-0.246552877,0,-0.082379378,0
gene_3284,0.262925056,0,0.031935537,0,-0.198130976,0,0.521442163,0,0.39144417,0,-0.138548327,0,0.053150374,0,0.528107576,0,0.434054093,0
gene_3315,-0.223880651,0,-0.022677925,0,0.203569681,0,0.35387096,0,0.196100248,0,-0.15924183,0,0.177852728,0,-0.432627073,0,-0.658610531,0
gene_4681,0.439308877,0,0.867074049,0,0.252502066,0,1.254826171,0,1.29248406,0,0.031512658,0,-0.666855876,0,-0.883000713,0,-0.228895383,0
gene_2811,-0.158107328,0,-0.188934271,0,-0.009895019,0,-0.092248237,0,0.494658261,0,0.575160558,0,-0.57754004,0,-0.212927817,0,0.32530664,0
gene_14372,-1.26707021,0,-0.625764625,0,0.737108134,0,-0.11216117,0,-0.621637279,0,-0.547200177,0,-0.97658374,0,0.007885891,0,0.954480946,0
gene_5707,0.057925859,0,0.753353534,0,0.611931171,0,-0.358173803,0,-0.344767456,0,0.00904045,0,0.039541629,0,0.062666339,0,-0.018228417,0
gene_9938,-0.386100642,0,-1.010701244,0,-0.376204608,0,-0.722083799,0,-0.876407784,0,-0.159867781,0,-0.121868,0,0.030389648,0,0.119812042,0
gene_13823,0.542732266,0,0.59947422,0,-0.014528917,0,0.204420002,0,0.395105139,0,0.21376219,0,0.654281254,0,0.420923209,0,-0.28427417,0
gene_13768,0.144408911,0,0.782647091,0,0.521398081,0,1.360171008,0,1.521005605,0,0.162278436,0,0.557919887,0,0.193485043,0,-0.379919796,0
gene_13654,0.062718538,0,-0.668778814,0,-0.599093809,0,-0.906446522,0,-0.407794484,0,0.488009672,0,0.308549416,0,-0.115398355,0,-0.461974934,0
gene_13788,-0.004200711,0,-0.050540569,0,-0.040389703,0,-0.248096641,0,-0.194300284,0,0.059961432,0,-0.291657951,0,-0.09727485,0,0.156173821,0
gene_13672,0.019573487,0,-0.141275557,0,-0.153248484,0,0.241943968,0,0.201116191,0,-0.04437577,0,-0.375120997,0,0.328850593,0,0.664262846,0
gene_3700,-0.170270236,0,-0.02453379,0,0.145557122,0,0.826102635,0,0.474778778,0,-0.373105075,0,0.03728618,0,-0.505476091,0,-0.577339524,0
gene_5399,0.13831258,0,0.434463803,0,0.294790036,0,0.088685884,0,0.523808157,0,0.431775145,0,0.226947786,0,0.680421094,0,0.411729966,0
gene_9001,-0.253124667,0,-0.598995289,0,-0.292558896,0,0.015087806,0,0.122048092,0,0.112373628,0,-0.172818555,0,-0.284564341,0,-0.147850773,0
gene_7102,-0.1179759,0,-0.092661603,0,0.123811502,0,-0.829938873,0,-1.226790773,0,-0.404642439,0,-1.393793789,0,-0.909774022,0,0.498014545,0
gene_17458,0.158874092,0,0.010196883,0,-0.137875432,0,0.427912076,0,0.760852313,0,0.273666199,0,-0.089022026,0,-0.052637546,0,0.010529053,0
gene_2685,0.197973645,0,-0.344710532,0,-0.471505014,0,0.766808013,0,0.790976028,0,0.026311457,0,-0.089381369,0,-0.705007109,0,-0.640138147,0
gene_10255,-0.028202629,0,0.683557163,0,0.327045903,0,0.490730513,0,0.225050515,0,-0.297218058,0,-0.662752739,0,-0.762978097,0,-0.127930445,0
gene_10157,-0.231412774,0,-0.762871782,1.788880624,-0.452535469,0,-0.667231679,0,-0.432827054,0,0.255851636,0,1.041305605,0,0.263939805,0,-0.809592177,0
gene_7605,0.401164114,0,0.452562236,0,0.043869743,0,0.041574942,0,-0.186489923,0,-0.227496731,0,0.142864751,0,0.25608071,0,0.073013071,0
gene_5338,0.028837423,0,-0.082667907,0,-0.106297713,0,-0.2584057,0,-0.128388384,0,0.129803851,0,0.101782819,0,0.170381382,0,0.02658582,0
gene_8121,0.110660966,0,0.101909936,0,-0.006831254,0,0.821730235,0,0.845151729,0,0.023653477,0,0.027254058,0,0.143828662,0,0.077865921,0
gene_21071,-0.18756204,0,-0.775118303,0,-0.187851581,0,-0.228626102,0,-1.844412711,0,-1.689113426,0,-0.609111135,0,-0.263134291,0,0.336759512,0
gene_6412,0.384140389,0,-0.680022438,0,-0.377736674,0,0.257028754,0,-2.094553863,0,-2.344185874,0,-0.141736513,0,0.133386904,0,0.266687188,0
gene_6478,-0.408972711,0,1.330898791,0,0.461277405,0,1.874589861,0,3.956287751,0,0.877251783,0,-0.658820304,0,-0.202312848,0,0.378319014,0
gene_1769,-0.726311315,0,-0.297455256,0,0.42951509,0,-0.239951287,0,-0.192187064,0,0.041778905,0,-0.203917129,0,0.013509229,0,0.178251458,0
gene_1793,0.038870352,0,0.237428753,0,0.19832879,0,0.53230295,0,0.686103687,0,0.154817027,0,-0.129512797,0,0.124192447,0,0.213118555,0
gene_1796,-0.202235651,0,-0.212900133,0,0.009040411,0,-0.587975046,0,-0.679934854,0,-0.094741719,0,0.330307522,0,0.977342145,0,0.601853383,0
gene_1754,0.144700699,0,0.368240125,0,0.222549853,0,0.760078702,0,0.677805367,0,-0.083188582,0,-0.003883444,0,0.238400846,0,0.203128465,0
gene_8155,-0.431969341,0,-0.654150733,0,-0.212537504,0,-1.021843419,0,-1.124506334,0,-0.108792809,0,0.210761127,0,-0.017531495,0,-0.267496687,0
gene_3074,-0.211828866,0,-0.061627864,0,0.158532767,0,0.246658186,0,0.850666739,0,0.699265669,0,-0.213743542,0,-0.121951682,0,0.053394069,0
gene_7394,-0.064575443,0,0.088566114,0,0.156038082,0,0.020745224,0,-0.041709562,0,-0.066344576,0,-0.236411508,0,-0.066870403,0,0.129841945,0
gene_7398,0.320631436,0,-0.212542471,0,-0.521172772,0,-0.780058115,0,0.006415851,0,0.778909846,0,-0.033230569,0,0.573946168,0,0.558104272,0
gene_9658,0.087837791,0,0.597421698,0,0.417351833,0,-0.578533781,0,-0.312308749,0,0.255383053,0,-0.482937763,0,-0.413416973,0,0.033738282,0
gene_15921,0.005590168,0,0,0,0,0,0,0,0,0,0,0,0.797678934,0,-0.058704707,0,-0.994235474,0
gene_16660,0.07762337,0,-0.558929095,0,-0.599162829,0,-0.837365375,0,-0.810497812,0,0.026442889,0,0.031736671,0,-0.05145974,0,-0.119910122,0
gene_17351,0.308149155,0,0.2104265,0,-0.109850199,0,0.141176213,0,0.756667327,0,0.595160739,0,-0.13472987,0,0.262783282,0,0.361583496,0
gene_5556,0.209312319,0,0.209740125,0,-0.000750755,0,0.489035169,0,0.515324902,0,0.025850364,0,-0.071551303,0,-0.540574094,0,-0.508682769,0
gene_2220,0.280028239,0,-0.351270951,0,-0.591465248,0,0.43878463,0,0.089475141,0,-0.350333289,0,0.366260115,0,-0.175552743,0,-0.584576464,0
gene_1222,0.010588576,0,0.136652741,0,0.122203332,0,0.423847825,0,0.623126588,0,0.207975177,0,0.002405383,0,0.921138059,0,0.776588618,0
gene_11320,0.600721175,0,-0.042191749,0,-0.543970638,0,-0.813887167,0,-0.134140957,0,0.646650263,0,-0.256663455,0,-0.005938384,0,0.228150637,0
gene_14922,-0.002989246,0,0.063389904,0,0.068036614,0,0.321774435,0,0.303163941,0,-0.022023262,0,0.156327957,0,0.905885006,0,0.70843699,0
